Gene ID	Gene Name	g1_g2.p-value	g1_g2.log2foldchange
ENSGALG00000037380		NA	0
ENSGALG00000037387	CLSTN2	0.00626109413754544	-0.9
ENSGALG00000037390	GPR83L	NA	0.1
ENSGALG00000037393		0.926848025820467	0
ENSGALG00000037395	UBTD2	0.17403846446791	0.2
ENSGALG00000037396		0.691463443351371	-0.1
ENSGALG00000037400		4.38660350597459e-05	0.6
ENSGALG00000037401	IDH3A	0.322074300112327	-0.1
ENSGALG00000037402	NOV	NA	0
ENSGALG00000037407	FAM118B	0.0590792070885195	0.3
ENSGALG00000037408	ADMP	0.823159079914228	0.1
ENSGALG00000037410	HEPH	0.886799509510219	0
ENSGALG00000037413	IL7	NA	0
ENSGALG00000037414	DNAJC28	0.950723238540743	0
ENSGALG00000037423	PTPRK	1.14589493992534e-16	-1.8
ENSGALG00000037426	DYM	0.490256839490612	0.1
ENSGALG00000037435		NA	-0.3
ENSGALG00000037437	EGR3	0.328135765061053	-0.3
ENSGALG00000037439	SLC9A4	NA	0
ENSGALG00000037441	RPS27	0.513686119750297	0.2
ENSGALG00000037443	CRAT	0.601553668711482	0.1
ENSGALG00000037453	TERF1	0.513004825855662	0.1
ENSGALG00000037455	PBRM1	0.495919402435311	0.1
ENSGALG00000037457		0.0972237795622376	0.6
ENSGALG00000037464		0.627200729376478	0.2
ENSGALG00000037467	NEU2	NA	0.1
ENSGALG00000037479	IGSF21	NA	0
ENSGALG00000037480	ENSA	0.0137991570654987	0.3
ENSGALG00000037483	ANP32B	0.525912178970699	-0.1
ENSGALG00000037485	QTRT2	0.634766282992445	0.1
ENSGALG00000037492	MGRN1	2.43169262992336e-18	0.7
ENSGALG00000037493		0.279835661923447	-0.4
ENSGALG00000037494	WNT8A	NA	0
ENSGALG00000037496	USP46	6.29088533608745e-05	-0.5
ENSGALG00000037497	CABP2	0.218477481804551	0.4
ENSGALG00000037504	CFAP36	8.05006794574174e-09	0.8
ENSGALG00000037506	SIPA1L2	0.474207034030157	-0.2
ENSGALG00000037510	WBSCR22	0.0554480184268665	-0.2
ENSGALG00000037519	C1orf35	2.7019516035158e-06	0.5
ENSGALG00000037520	CCDC89	0.883765431385699	0.1
ENSGALG00000037521	PRCP	1.77825345592382e-19	0.6
ENSGALG00000037522	SBNO2	0.313924161290877	0.1
ENSGALG00000037523		NA	0.2
ENSGALG00000037525	FGFRL1	NA	0
ENSGALG00000037526		0.518698583361679	0.3
ENSGALG00000037527		0.73342278103738	0
ENSGALG00000037533		NA	0
ENSGALG00000037540	PLEKHO1	1.49433652956924e-07	0.4
ENSGALG00000037545	GRIP2	0.0653373941915225	0.6
ENSGALG00000037546	SRPK1	0.805981830287276	0
ENSGALG00000037548		NA	0
ENSGALG00000037549		7.03922993962851e-05	0.5
ENSGALG00000037553	SEC11A	0.621734117021426	0.1
ENSGALG00000037556	SLC1A2	NA	0.1
ENSGALG00000037558	MEF2B	5.67777884748419e-23	-1
ENSGALG00000037572		NA	0
ENSGALG00000037576	VSX1	NA	0
ENSGALG00000037581		NA	0
ENSGALG00000037587	ENPP3	NA	0
ENSGALG00000037593	PINK1	0.537251917846595	-0.1
ENSGALG00000037595	USF1	0.0245099861851914	0.3
ENSGALG00000037596		NA	-0.1
ENSGALG00000037597	YOD1	0.976152260645174	0
ENSGALG00000037599		NA	0
ENSGALG00000037601		0.931426636080134	0
ENSGALG00000037603	SESN2	0.00214370306697109	-0.9
ENSGALG00000037611		1.81097665316164e-60	2
ENSGALG00000037616		NA	0.1
ENSGALG00000037618	ASAP1	0.0124075446282851	0.2
ENSGALG00000037619	HOXB6	NA	0
ENSGALG00000037625	FBN3	NA	0
ENSGALG00000037626	KCNQ3	NA	0
ENSGALG00000037628		NA	0
ENSGALG00000037629	TRANK1	0.810379969211801	0.1
ENSGALG00000037632	NKX2-1	NA	-0.1
ENSGALG00000037633	WIPF2	0.362191430265257	-0.1
ENSGALG00000037641		0.0112558507610821	-0.3
ENSGALG00000037642	SLC23A1	0.236678245068461	-0.3
ENSGALG00000037644	CNGB3	NA	-0.1
ENSGALG00000037646	BRD8	0.026372772090619	0.2
ENSGALG00000037650		NA	0
ENSGALG00000037655	BCL9	4.15866177142576e-08	0.9
ENSGALG00000037656	NECAP1	0.000441270497646067	-0.3
ENSGALG00000037665		0.884155172977766	0.1
ENSGALG00000037666		NA	0.1
ENSGALG00000037669	FKBP9	3.58400895215323e-177	-3.6
ENSGALG00000037671		NA	0
ENSGALG00000037675	COL14A1	NA	0
ENSGALG00000037678		NA	0
ENSGALG00000037682	CCSER2	0.0277799229159445	-0.3
ENSGALG00000037686	NBN	0.0705105234304079	0.3
ENSGALG00000037687		NA	0
ENSGALG00000037688		0.851683985854726	0
ENSGALG00000037692		0.807553232420341	-0.1
ENSGALG00000037695	OSR2	NA	0
ENSGALG00000037697	LAMP1	0.774791870773385	0
ENSGALG00000037698	ZFAT	0.411014247880852	0.1
ENSGALG00000037699		0.532396044160023	0.1
ENSGALG00000037701	gga-mir-7456	NA	0
ENSGALG00000037709	SDF2	0.00373176632942298	0.4
ENSGALG00000037712	FCHO1	2.15174509870437e-08	0.5
ENSGALG00000037713	FNDC10	0.790446790957072	-0.1
ENSGALG00000037714	BBIP1	0.787294128512859	0.1
ENSGALG00000037716	UBA52	0.303616975498005	0.3
ENSGALG00000037717		NA	0
ENSGALG00000037723		1.27807827446134e-05	-0.3
ENSGALG00000037726	MARCKS	0.477537979708911	0.2
ENSGALG00000037727	OSGEPL1	0.544541676023056	-0.1
ENSGALG00000037731		NA	0
ENSGALG00000037733		0.146205533786462	-0.2
ENSGALG00000037734	PIGB	0.0998686321469374	-0.2
ENSGALG00000037735	CenpA	0.0226983351040718	-0.5
ENSGALG00000037737		0.98976129038016	0
ENSGALG00000037739	STK25	3.19626539784758e-06	-0.4
ENSGALG00000037740	QRFPR	NA	0
ENSGALG00000037742	gga-mir-1552	NA	0
ENSGALG00000037744	CACNA1S	0.805554687840558	-0.1
ENSGALG00000037747		0.39621922821162	-0.2
ENSGALG00000037758		NA	0
ENSGALG00000037769	NEBL	NA	0
ENSGALG00000037773	ST3GAL1	NA	0
ENSGALG00000037776	TMCO6	0.00150572514247342	-0.4
ENSGALG00000037777	MSC	NA	0
ENSGALG00000037778	NAB1	6.76957876358691e-30	-1.4
ENSGALG00000037780	PMEPA1	0.481547121104707	-0.2
ENSGALG00000037781	GSR	0.0111560794734533	-0.2
ENSGALG00000037784	DAG1	0.0306770270016093	-0.3
ENSGALG00000037787	MEF2D	0.912192147198424	0
ENSGALG00000037791	FRMD4B	4.64454459559597e-19	2.4
ENSGALG00000037802		0.05373887630261	-0.7
ENSGALG00000037805		0.0545389627351077	0.2
ENSGALG00000037807		0.407890550544568	-0.1
ENSGALG00000037810		NA	0
ENSGALG00000037811	NRSN1	NA	0
ENSGALG00000037812	USP43	NA	0
ENSGALG00000037816		3.07425137200863e-10	0.5
ENSGALG00000037819		0.375474207744779	0.4
ENSGALG00000037826		0.506659210405953	0.2
ENSGALG00000037828	SLC47A1	1.81687509271587e-07	-1.2
ENSGALG00000037829	LOXHD1	NA	0
ENSGALG00000037837	ABCA3	0.000144490443806174	0.4
ENSGALG00000037838	ND6	5.38368800946229e-05	-0.3
ENSGALG00000037839	ARFIP2	0.903467975613104	0
ENSGALG00000037841	GRM7	NA	0
ENSGALG00000037842	LRGUK	0.59465221658534	-0.2
ENSGALG00000037851	KK34	NA	0
ENSGALG00000037852	HSD17B7	6.7734253372416e-11	0.7
ENSGALG00000037854	TKFC	0.674957432641762	0.1
ENSGALG00000037856	CHL1	NA	0
ENSGALG00000037860		0.0597269664728368	-0.4
ENSGALG00000037863	SEC61G	0.541240392342084	0.2
ENSGALG00000037864	MYH1A	NA	0
ENSGALG00000037867	MRPL53	0.878925414201024	0
ENSGALG00000037869		NA	0.1
ENSGALG00000037870		NA	0
ENSGALG00000037872	ATAD2B	3.87340125600717e-33	-0.9
ENSGALG00000037875	RBP1	NA	0
ENSGALG00000037878		NA	0
ENSGALG00000037879	PAF1	4.0250611501311e-09	-0.7
ENSGALG00000037880	ATP5A1Z	0.654370633438392	0
ENSGALG00000037888	TBXA2R	0.000617287459583743	0.8
ENSGALG00000037889	PTPRT	NA	0
ENSGALG00000037894		0.793772927617886	0.1
ENSGALG00000037896		0.0664291531423697	-0.6
ENSGALG00000037901	EFEMP1	0.922347455053509	0
ENSGALG00000037904	EIF4EBP2	0.49521427992546	0.1
ENSGALG00000037913	KLF10	0.928636527507173	0
ENSGALG00000037915	gga-mir-216a	NA	0
ENSGALG00000037919		NA	0
ENSGALG00000037925		0.000482280450946495	1
ENSGALG00000037929		0.00171828343696791	0.3
ENSGALG00000037932		0.858891653719291	0
ENSGALG00000037933		0.044467850911425	-0.3
ENSGALG00000037935	RARA	2.26577920987226e-05	0.4
ENSGALG00000037939	ADGRG1	NA	0
ENSGALG00000037940	IGFBP3	NA	0
ENSGALG00000037941		0.00873698342791754	0.3
ENSGALG00000037943	PRKCB	8.922271223997e-43	0.9
ENSGALG00000037944	LNPK	0.220668021587931	-0.1
ENSGALG00000037946		0.962125838458338	0
ENSGALG00000037950	ALPK3	NA	0
ENSGALG00000037953		7.40204882182164e-15	0.8
ENSGALG00000037955	INTS8	0.000404466301225619	0.3
ENSGALG00000037957		0.400871241393742	-0.3
ENSGALG00000037962	C1H21ORF59	0.154631951019696	-0.2
ENSGALG00000037968	API5	0.982539827427459	0
ENSGALG00000037975	CA3B	0.270882566297369	-0.3
ENSGALG00000037980		0.775998109349437	-0.1
ENSGALG00000037983	LUC7L	1.13168571235807e-28	0.9
ENSGALG00000037985		NA	0
ENSGALG00000037989	IL10RB	0.96382931954357	0
ENSGALG00000037991	H1-10	2.0043373869673e-05	0.5
ENSGALG00000037992	C8orf88	NA	0
ENSGALG00000037995	STRIP1	0.06310075635715	0.2
ENSGALG00000037996	COX7A2L	0.0760601508131081	-0.2
ENSGALG00000037997		NA	0
ENSGALG00000037998	GLTP	0.000648452036637479	0.6
ENSGALG00000038000	CX3CR1	0.441421065231307	0.2
ENSGALG00000038003	EDF1	0.526606478298426	-0.1
ENSGALG00000038017	gga-mir-6542	NA	0
ENSGALG00000038018		0.671292566251901	0.1
ENSGALG00000038021		NA	-0.1
ENSGALG00000038022	COL22A1	0.0016708002696638	0.4
ENSGALG00000038026	AEBP2	0.715653871719318	0
ENSGALG00000038027	gga-mir-7449	NA	0
ENSGALG00000038032	DUT	0.323867664725481	-0.1
ENSGALG00000038034		NA	0
ENSGALG00000038041	PHF14	0.06528492487997	0.2
ENSGALG00000038042	GABRG2	NA	0
ENSGALG00000038043	HECTD2	0.901824687993534	0.1
ENSGALG00000038044	NME6	0.477537979708911	-0.2
ENSGALG00000038054	FAM175B	0.277845577833498	0.1
ENSGALG00000038058		NA	0
ENSGALG00000038059	NR1H3	0.0578261396871242	0.2
ENSGALG00000038064		0.0847827832107799	-0.4
ENSGALG00000038065	SLC8A2	NA	-0.2
ENSGALG00000038069	CCR8	0.188795055768211	0.5
ENSGALG00000038075		0.218477481804551	-0.3
ENSGALG00000038084	GNAT2	NA	0
ENSGALG00000038087	CACNG3	0.934091982494596	0
ENSGALG00000038089	EGFR	NA	0
ENSGALG00000038090		NA	0
ENSGALG00000038096	NOS2	0.715331560745644	-0.1
ENSGALG00000038097	EI24	5.09083176455226e-09	0.3
ENSGALG00000038102	TBRG4	0.00122097379016867	-0.3
ENSGALG00000038109	MRPL45	0.0430200785230784	-0.2
ENSGALG00000038110		0.670919098974859	0.1
ENSGALG00000038128	UBE2D2	0.662418929399743	0
ENSGALG00000038129	PTGES3L	0.00538307211360909	-0.6
ENSGALG00000038133	SMIM3	0.335876468377683	-0.4
ENSGALG00000038138		NA	0
ENSGALG00000038141	NCF4	4.1838566554043e-24	1.1
ENSGALG00000038143		0.0045134968077862	0.3
ENSGALG00000038145	DPP7	0.992886266875012	0
ENSGALG00000038146		NA	0
ENSGALG00000038152	ABCC6	0.00527102291797659	0.7
ENSGALG00000038154	YAP1	0.0297543811020454	-0.6
ENSGALG00000038155	AP3M2	0.466753477975952	0.1
ENSGALG00000038160		0.16408459456691	-0.2
ENSGALG00000038162	FAM26E	0.454285499111804	-0.3
ENSGALG00000038167		NA	0
ENSGALG00000038174	gga-mir-6557	NA	0
ENSGALG00000038175	NAPRT	0.000263959744315231	-0.5
ENSGALG00000038187	SLC35B4	0.203452731297775	0.2
ENSGALG00000038188		NA	0
ENSGALG00000038189		0.085347607906721	0.2
ENSGALG00000038191		0.317243976370898	-0.3
ENSGALG00000038192		0.518968305391005	-0.2
ENSGALG00000038201		NA	0
ENSGALG00000038202	PWWP2A	0.333149797169943	-0.1
ENSGALG00000038207		NA	0
ENSGALG00000038209	TRIM39.1	NA	0.1
ENSGALG00000038217	CD82	NA	0
ENSGALG00000038218		0.944116153557773	0
ENSGALG00000038219		0.00536288597489811	0.5
ENSGALG00000038222		0.369244578414907	-0.1
ENSGALG00000038223	WHRN	NA	0
ENSGALG00000038225	SEMA3E	NA	0
ENSGALG00000038229		0.223787490998713	0.2
ENSGALG00000038231	CFAP126	0.607876254638021	-0.2
ENSGALG00000038238		NA	0
ENSGALG00000038241	CARTPT	NA	0
ENSGALG00000038242	CACNA2D2	NA	0
ENSGALG00000038243		0.404972819032576	-0.2
ENSGALG00000038254		0.75956817417972	-0.1
ENSGALG00000038256		NA	0
ENSGALG00000038257		NA	0
ENSGALG00000038260	PTCD2	0.176037679926831	-0.2
ENSGALG00000038265	CREB5	NA	0
ENSGALG00000038266	CTXN2	NA	0
ENSGALG00000038269		NA	0
ENSGALG00000038275	gga-mir-1793	NA	0
ENSGALG00000038278	TRIM7.2	2.37402548459795e-06	-0.6
ENSGALG00000038283		0.116776751189724	-0.3
ENSGALG00000038284		0.751157591135662	0.1
ENSGALG00000038286	AP4E1	0.260129971760716	-0.1
ENSGALG00000038290	P4HB	0.0137513214992828	-0.3
ENSGALG00000038292	TMEM258	0.0859038939455694	0.3
ENSGALG00000038299	NUDCD3	6.86640582682885e-08	-0.4
ENSGALG00000038301	NIPSNAP1	0.453529245904779	-0.2
ENSGALG00000038311	COL18A1	NA	0
ENSGALG00000038313	EFHD2	2.23020718041328e-17	1.5
ENSGALG00000038320	COLGALT2	0.90299120180909	0
ENSGALG00000038325	CORO7	3.89452859473239e-14	0.6
ENSGALG00000038328	ANKRD33B	NA	0
ENSGALG00000038330	ATG9B	0.068915515478035	-0.5
ENSGALG00000038336	SLC20A2	2.19953302930407e-40	-1.2
ENSGALG00000038338	GLYR1	1.76727066767543e-17	0.7
ENSGALG00000038340	ZBTB14	0.0230437711864541	0.2
ENSGALG00000038355	GDF5	NA	0
ENSGALG00000038363		0.975620846794146	0
ENSGALG00000038364	CCN3	NA	-0.1
ENSGALG00000038372	PRDM8	NA	0
ENSGALG00000038374	SNX20	0.714660689799217	0.1
ENSGALG00000038377		NA	-0.1
ENSGALG00000038385	MTFR1	0.798984918932336	0
ENSGALG00000038391		0.603943322942698	-0.2
ENSGALG00000038393	DMB2	NA	0
ENSGALG00000038395	PDE7A	0.926918998245004	0
ENSGALG00000038396		NA	0
ENSGALG00000038399	PLEKHA6	NA	0
ENSGALG00000038400	TOMM40L	0.0404176511464641	0.2
ENSGALG00000038405	CASR	NA	0
ENSGALG00000038411	CENPL	0.944116153557773	0
ENSGALG00000038413	SURF6	0.661346127178229	0.1
ENSGALG00000038416		0.962677456891843	0
ENSGALG00000038420	HSF2	0.0132590312918525	-0.2
ENSGALG00000038421	RWDD3	0.00531365907633787	-0.4
ENSGALG00000038424		NA	0
ENSGALG00000038425		0.596417887426138	-0.2
ENSGALG00000038426	CPLX4	NA	0
ENSGALG00000038428		NA	0
ENSGALG00000038432		NA	0
ENSGALG00000038433	SPON2	NA	0
ENSGALG00000038440	COQ10B	0.188727663952069	-0.4
ENSGALG00000038448		NA	0
ENSGALG00000038454		NA	0
ENSGALG00000038458	LOXL1	NA	0
ENSGALG00000038461	FECH	0.366535628988032	0.1
ENSGALG00000038462		NA	0
ENSGALG00000038467	SELENOO	0.120250955662959	-0.2
ENSGALG00000038469	CDC25A	0.346298249287923	0.1
ENSGALG00000038476	PRDM13	NA	0
ENSGALG00000038478	EDMPN2	NA	0
ENSGALG00000038480	DHX32	0.903757058120226	0.1
ENSGALG00000038481		NA	0
ENSGALG00000038484		0.0046732561353283	0.9
ENSGALG00000038488	GMEB1	0.266288390255783	0.2
ENSGALG00000038494	CMIP	3.62811734237333e-06	0.4
ENSGALG00000038495	TAF1B	0.143547423505994	-0.1
ENSGALG00000038502	CCNF	0.0017820919191549	0.3
ENSGALG00000038504	MID1	NA	0
ENSGALG00000038506		NA	0
ENSGALG00000038512	AGTR1	NA	0
ENSGALG00000038513		NA	0
ENSGALG00000038515	LFNG	6.84745566249049e-34	1.2
ENSGALG00000038520	STRIP2	NA	0
ENSGALG00000038522		0.857277248156454	0
ENSGALG00000038523		NA	0
ENSGALG00000038527	CARMIL3	0.162040257119081	-0.5
ENSGALG00000038528		0.29486515138337	0.2
ENSGALG00000038529	PLPPR3	0.727755006164417	0.1
ENSGALG00000038532		0.861116329927602	-0.1
ENSGALG00000038536	SH3BGRL3	8.55166689898765e-11	0.7
ENSGALG00000038540	ZBTB32	NA	0
ENSGALG00000038541	VPS37C	0.843318166420425	0
ENSGALG00000038542	SNORA50C	NA	0
ENSGALG00000038543	KCNH7	NA	0
ENSGALG00000038546		0.123022918496926	0.4
ENSGALG00000038549		0.55859404759411	-0.1
ENSGALG00000038550		0.570008147850671	0.2
ENSGALG00000038551		0.0927296732478425	0.2
ENSGALG00000038556	CDC42EP1	NA	0
ENSGALG00000038559	CD8A	0.58823687352143	-0.2
ENSGALG00000038561		NA	0
ENSGALG00000038574		0.164943587881453	0.5
ENSGALG00000038575		0.0672248927554013	0.5
ENSGALG00000038576		0.526465873521027	-0.3
ENSGALG00000038579		NA	0
ENSGALG00000038580		NA	0
ENSGALG00000038582	SLC36A1	0.84113443746491	0.1
ENSGALG00000038583		NA	0
ENSGALG00000038584		0.583813701846839	-0.2
ENSGALG00000038585	NOA1	0.000102997967056859	-0.4
ENSGALG00000038589	ABHD14B	0.650375075356978	-0.2
ENSGALG00000038593		0.412464715451718	0.3
ENSGALG00000038595	POLR2I	0.169898922154726	-0.3
ENSGALG00000038596	C14orf132	NA	0
ENSGALG00000038598		3.45255811855167e-28	-0.9
ENSGALG00000038599	PMM1	3.19223067895195e-06	-0.4
ENSGALG00000038601	LIPH	0.151065933674962	0.5
ENSGALG00000038604	PHB	0.127324624292259	0.2
ENSGALG00000038606		NA	-0.1
ENSGALG00000038608	HSPB11	0.231571247218015	0.4
ENSGALG00000038612		0.464922493648141	0.3
ENSGALG00000038613		NA	0
ENSGALG00000038614		0.547041098344754	0.2
ENSGALG00000038618	ONECUT1	0.304131715313168	-0.3
ENSGALG00000038624	GPR62	0.371083630789625	0.3
ENSGALG00000038627	FBXO38	0.765724229967412	0
ENSGALG00000038629	EFNA2	0.000719071952619781	0.7
ENSGALG00000038634	KIT	NA	0
ENSGALG00000038635	MYL12B	0.0107987002514918	0.3
ENSGALG00000038636	LAPTM5	3.57157301544988e-07	0.5
ENSGALG00000038637	SHF	0.0506310896108428	-0.3
ENSGALG00000038639	AGBL5	0.0276347265815761	-0.3
ENSGALG00000038645	NXPH3	NA	0.1
ENSGALG00000038646	EIF1B	0.703810498400331	0.1
ENSGALG00000038648		NA	0
ENSGALG00000038649	DONSON	0.470580683057806	-0.1
ENSGALG00000038650		NA	0
ENSGALG00000038652		0.365845455528059	0.3
ENSGALG00000038657	ZNF777	0.558989015209522	0.1
ENSGALG00000038666		0.778962585174417	0.1
ENSGALG00000038667	MRPS12	0.000555096500126198	-0.8
ENSGALG00000038668	PCDHB4	NA	0
ENSGALG00000038671		0.969009849254747	0
ENSGALG00000038672		0.412703196976617	0.2
ENSGALG00000038678	EPB41L3	NA	0.1
ENSGALG00000038681		0.911343237116145	0
ENSGALG00000038683		NA	-0.2
ENSGALG00000038684	EEFSEC	0.000793761173405878	-0.4
ENSGALG00000038688	ADAMTS17	NA	0
ENSGALG00000038692		NA	0
ENSGALG00000038704	KBTBD2	0.820878606792292	0
ENSGALG00000038707	gga-mir-1604	NA	0
ENSGALG00000038708	KCNQ4	NA	0
ENSGALG00000038710	MANSC1	NA	0.2
ENSGALG00000038714		0.345210322474256	0.3
ENSGALG00000038720		NA	0
ENSGALG00000038721	MAP1LC3A	0.00143144678097451	-0.4
ENSGALG00000038722	SORBS1	NA	-0.3
ENSGALG00000038723	RPP25L	0.947480933676514	0
ENSGALG00000038727		0.691463443351371	0.2
ENSGALG00000038728		NA	0
ENSGALG00000038730	GIGYF2	0.923903655406187	0
ENSGALG00000038733	TRAK1	2.46521709636773e-08	-0.5
ENSGALG00000038740	AMY2A	4.09621107934454e-06	0.7
ENSGALG00000038745	LACTB2	0.31906831038431	-0.1
ENSGALG00000038747	TM4SF18	0.920513663890039	0.1
ENSGALG00000038748	RSRP1	3.8380248070085e-07	0.8
ENSGALG00000038752		NA	-0.1
ENSGALG00000038753	SAR1B	0.431050927367996	-0.1
ENSGALG00000038755		NA	0
ENSGALG00000038757		0.160590595596468	0.2
ENSGALG00000038758	MMP15	0.00466098372385114	-0.4
ENSGALG00000038760		0.670972655250814	-0.2
ENSGALG00000038763		NA	0
ENSGALG00000038767		NA	-0.1
ENSGALG00000038768	FAM20C	NA	0
ENSGALG00000038769	USH1G	NA	0
ENSGALG00000038771	TECRL	NA	0
ENSGALG00000038772	RNF19A	0.167412430258262	-0.1
ENSGALG00000038775	SPON1	NA	0.2
ENSGALG00000038776	SYDE2	0.160817177913081	0.5
ENSGALG00000038780	PRDM2	0.0501769977312669	-0.2
ENSGALG00000038782	ZC3H12D	4.34153990004226e-07	0.9
ENSGALG00000038783		0.774511946871391	0
ENSGALG00000038787	ADRA1D	NA	0
ENSGALG00000038789	CLIC3	0.224597156418127	-0.3
ENSGALG00000038797	MANBAL4	0.912192147198424	0
ENSGALG00000038799		0.680583899656955	0.1
ENSGALG00000038801		0.0366675950896297	0.2
ENSGALG00000038806		0.529582579236246	0.3
ENSGALG00000038810		0.714918722626469	0.1
ENSGALG00000038812	MRPL27	0.224627352686597	0.2
ENSGALG00000038813	KLHL41	0.723218491234969	0.1
ENSGALG00000038817	CKS2	0.393528644085637	0.3
ENSGALG00000038820		0.892349186883355	0.1
ENSGALG00000038834	MAGI2	0.0496273023290425	0.7
ENSGALG00000038838	NSMAF	1.1735526710206e-05	-0.4
ENSGALG00000038848	MSX2	NA	0
ENSGALG00000038850	WNK2	0.0117963123549452	-0.8
ENSGALG00000038853		0.900081108516855	-0.1
ENSGALG00000038858	ZFP64	0.496323791686903	0.1
ENSGALG00000038862		NA	0
ENSGALG00000038865	PRMT7	0.000558366144876177	0.4
ENSGALG00000038873		0.314146288611792	0.4
ENSGALG00000038875	TMC6	0.0107794354652435	-0.4
ENSGALG00000038884	SRL	NA	0.1
ENSGALG00000038885	FEZ1	1.54587565576958e-11	0.7
ENSGALG00000038896		0.932474368712057	0
ENSGALG00000038902	PIM1	0.95526138718776	0
ENSGALG00000038904	ARL6IP5	7.41228156930237e-11	0.5
ENSGALG00000038913	LDLRAD3	NA	0
ENSGALG00000038915	E2F5	0.525945703966705	-0.1
ENSGALG00000038918		0.204639133044659	0.5
ENSGALG00000038919	SLC32A1	NA	0
ENSGALG00000038920		NA	0.1
ENSGALG00000038923		0.000418678606499325	-0.6
ENSGALG00000038924	IDE	1.26630969635247e-06	-0.5
ENSGALG00000038926		0.479079569256503	0.1
ENSGALG00000038930		NA	0
ENSGALG00000038933	FABP7	NA	0
ENSGALG00000038935		NA	0
ENSGALG00000038936	TMEM182	NA	0
ENSGALG00000038939		0.986974418175968	0
ENSGALG00000038940	FBXO43	NA	0
ENSGALG00000038943	RASSF5	1.67838522168502e-07	0.4
ENSGALG00000038946	KLHL38	NA	-0.1
ENSGALG00000038948	KDM5B	0.0521613377964527	-0.2
ENSGALG00000038951	RASSF1	NA	0
ENSGALG00000038952	MTFP1	0.567036089886346	0.2
ENSGALG00000038954	LSM11	0.0558622042900273	-0.3
ENSGALG00000038956		NA	0
ENSGALG00000038957	NAE1	3.07615307496532e-05	-0.3
ENSGALG00000038964		0.939360116101723	0
ENSGALG00000038966		NA	0.1
ENSGALG00000038969		0.041766675000583	-0.6
ENSGALG00000038971	C8orf37	0.755371783588227	0.1
ENSGALG00000038972		0.0398947441199305	0.2
ENSGALG00000038975		NA	0
ENSGALG00000038978		0.00653770685038148	-0.2
ENSGALG00000038981	CBLL1	0.538380275587787	0.1
ENSGALG00000038984		NA	0
ENSGALG00000038994	KPTN	4.535145182677e-17	-1.3
ENSGALG00000038995	GRIA4	NA	0
ENSGALG00000039001	FILIP1	0.0369520966515769	-0.7
ENSGALG00000039005	TMEM114	NA	0
ENSGALG00000039008		NA	0.2
ENSGALG00000039011	DPYS	0.00203645527700914	1
ENSGALG00000039013	EXT1	0.000101180056590984	-0.5
ENSGALG00000039016		NA	0
ENSGALG00000039022		0.826282196564987	-0.1
ENSGALG00000039023		0.604326069511992	0.1
ENSGALG00000039029		NA	0
ENSGALG00000039032	FJX1	0.926717891540554	0
ENSGALG00000039034	ELP2	0.339240668416828	0.1
ENSGALG00000039037	PICALM	0.521861986592106	-0.1
ENSGALG00000039040	PAX1	NA	0
ENSGALG00000039048	ZNF282	0.400388149013498	-0.2
ENSGALG00000039051		NA	0
ENSGALG00000039061	PHPT1	0.606169444918749	0.1
ENSGALG00000039068	RSF1	0.235855685721809	-0.2
ENSGALG00000039069		NA	0
ENSGALG00000039071		0.0534327850695244	-0.5
ENSGALG00000039072		0.000255231393010922	0.8
ENSGALG00000039074		NA	0
ENSGALG00000039080	CD44	2.03084706856169e-07	0.7
ENSGALG00000039084	EVI2A	0.964268272162132	0
ENSGALG00000039088		0.889419665959142	0
ENSGALG00000039092	STAC	NA	0
ENSGALG00000039097		NA	0.1
ENSGALG00000039099	MAPK9	0.135487677383867	-0.2
ENSGALG00000039101	ASIP	0.550705171083643	-0.2
ENSGALG00000039102	TOX	3.14377780904377e-137	-5.3
ENSGALG00000039105		NA	0
ENSGALG00000039107		0.387080469233672	-0.2
ENSGALG00000039108	MAP1S	0.835204625565389	0
ENSGALG00000039116		NA	-0.1
ENSGALG00000039118	MEIS2	1.06176854962185e-09	-1.1
ENSGALG00000039120	NBEAL2	0.570521920758886	0.1
ENSGALG00000039121	PPM1F	0.455743568826253	-0.1
ENSGALG00000039124	KLHL3	0.388498631133838	0.3
ENSGALG00000039125	PPY	NA	0
ENSGALG00000039130	TBC1D22B	0.294407464066373	0.1
ENSGALG00000039134		0.321711249405951	0.1
ENSGALG00000039139	TNS3	0.0406141479743443	-0.7
ENSGALG00000039140	CD14	NA	0
ENSGALG00000039141	CERS2	0.0866899035495901	0.2
ENSGALG00000039145	CA8	NA	0
ENSGALG00000039146	CCR4	0.441578611300038	0.3
ENSGALG00000039151	ST8SIA3Z	NA	0
ENSGALG00000039152		NA	0
ENSGALG00000039155	ZHX3	0.182502999715891	-0.5
ENSGALG00000039156		5.21986142009651e-12	0.5
ENSGALG00000039159		NA	0
ENSGALG00000039160	SUPT5H	3.24742719834365e-24	-0.8
ENSGALG00000039161		0.664032633847316	-0.1
ENSGALG00000039163	ARHGEF11	0.594178974178252	0.1
ENSGALG00000039164		0.756222862478979	-0.1
ENSGALG00000039166		NA	0
ENSGALG00000039168	SCFD2	0.730785727720041	0
ENSGALG00000039169	MLH1	0.0487506474265026	-0.2
ENSGALG00000039170	LHFPL5	0.130394731714515	0.6
ENSGALG00000039171	RAD52	0.000145612478064408	0.5
ENSGALG00000039172	ASPSCR1	0.258042128352367	-0.2
